larceny from motor vehicle,03/25/2012 08:00:00 PM,Sunday,42.35200536,-71.0593766
medassist,03/25/2012 08:08:00 PM,Sunday,42.31582635,-71.0812595
fraud,03/25/2012 08:10:00 PM,Sunday,42.2751208,-71.1159943
pubdrink,03/25/2012 08:14:00 PM,Sunday,42.32926135,-71.0790095
robbery,03/25/2012 08:24:00 PM,Sunday,42.31025635,-71.0861195
drug charges,03/25/2012 08:39:00 PM,Sunday,42.34310135,-71.0648395
simple assault,03/25/2012 08:40:00 PM,Sunday,42.28397231,-71.0555352
val,03/25/2012 08:40:00 PM,Sunday,42.34170135,-71.0744195
invper,03/25/2012 08:58:00 PM,Sunday,42.36187135,-71.0568695
val,03/25/2012 09:00:00 PM,Sunday,42.34160135,-71.0804695
val,03/25/2012 09:00:00 PM,Sunday,42.31804635,-71.0778745
towed,03/25/2012 09:07:00 PM,Sunday,42.34813135,-71.0844845
mvacc,03/25/2012 09:30:00 PM,Sunday,42.30802136,-71.0755395
proplost,03/25/2012 10:00:00 PM,Sunday,42.36552135,-71.0612195
larceny from motor vehicle,03/25/2012 10:00:00 PM,Sunday,42.34913135,-71.0876945
auto theft,03/25/2012 10:00:00 PM,Sunday,42.33602635,-71.0799595
vandalism,03/25/2012 10:00:00 PM,Sunday,42.25795137,-71.1612395
vandalism,03/25/2012 10:05:00 PM,Sunday,42.35881634,-71.0672245
fraud,03/25/2012 10:15:00 PM,Sunday,42.32383635,-71.0760195
stolen property charges,03/25/2012 10:17:00 PM,Sunday,42.31246635,-71.0573345
simple assault,03/25/2012 10:20:00 PM,Sunday,42.34143635,-71.1545895
trespass,03/25/2012 10:30:00 PM,Sunday,42.34248635,-71.0655745
simple assault,03/25/2012 10:55:00 PM,Sunday,42.26164137,-71.1539495
larceny from motor vehicle,03/25/2012 11:00:00 PM,Sunday,42.35114135,-71.0766595
invper,03/25/2012 11:00:00 PM,Sunday,42.35796407,-71.1666852
simple assault,03/25/2012 11:04:00 PM,Sunday,42.31226136,-71.1141495
simple assault,03/25/2012 11:10:00 PM,Sunday,42.31956635,-71.0472295
drug charges,03/25/2012 11:30:00 PM,Sunday,42.35144292,-71.0695265
other larceny,03/25/2012 11:30:00 PM,Sunday,42.34297118,-71.0738452
larceny from motor vehicle,03/25/2012 11:45:00 PM,Sunday,42.34733135,-71.0643995
towed,03/26/2012 12:01:00 AM,Monday,0E-8,0E-
service,03/26/2012 12:05:00 AM,Monday,42.34231635,-71.0733095
arrest,03/26/2012 12:05:00 AM,Monday,42.38011134,-71.0251545
invprop,03/26/2012 12:23:00 AM,Monday,42.33447135,-71.0987095
vandalism,03/26/2012 12:28:00 AM,Monday,42.34923635,-71.0803695
val,03/26/2012 12:30:00 AM,Monday,42.25295637,-71.1255395
commercial burglary,03/26/2012 12:31:00 AM,Monday,42.31735135,-71.0658345
fire,03/26/2012 12:45:00 AM,Monday,0E-8,0E-
larceny from motor vehicle,03/26/2012 12:45:00 AM,Monday,42.35628642,-71.0577724
violation of liquor laws,03/26/2012 02:12:00 AM,Monday,42.36673134,-71.0349695
vandalism,03/26/2012 02:30:00 AM,Monday,42.27931764,-71.1299381
argue,03/26/2012 03:00:00 AM,Monday,42.34962635,-71.0939445
simple assault,03/26/2012 03:10:00 AM,Monday,42.35095634,-71.0638995
medassist,03/26/2012 03:17:00 AM,Monday,42.31986635,-71.1027795
auto theft,03/26/2012 03:30:00 AM,Monday,42.33655135,-71.0769695
mvacc,03/26/2012 03:45:00 AM,Monday,42.32775135,-71.0869895
robbery,03/26/2012 04:00:00 AM,Monday,42.35067134,-71.0614295
val,03/26/2012 04:30:00 AM,Monday,42.33147135,-71.0734095
other larceny,03/26/2012 05:00:00 AM,Monday,42.2836616,-71.0658934
fire,03/26/2012 05:00:00 AM,Monday,42.28972152,-71.0909051
invper,03/26/2012 05:44:00 AM,Monday,42.35226635,-71.0725095
val,03/26/2012 06:30:00 AM,Monday,42.28101136,-71.0757195
persloc,03/26/2012 06:30:00 AM,Monday,42.37723634,-71.0326995
val,03/26/2012 06:38:00 AM,Monday,0E-8,0E-
val,03/26/2012 06:45:00 AM,Monday,42.32778635,-71.0685395
robbery,03/26/2012 06:45:00 AM,Monday,42.34861135,-71.0654595
medassist,03/26/2012 06:56:00 AM,Monday,42.33813135,-71.1495595
drug charges,03/26/2012 07:00:00 AM,Monday,42.3286598,-71.0856184
val,03/26/2012 07:00:00 AM,Monday,42.27270042,-71.1364109
mvacc,03/26/2012 07:00:00 AM,Monday,42.28765136,-71.1066895
drug charges,03/26/2012 07:00:00 AM,Monday,42.3286598,-71.0856184
other larceny,03/26/2012 07:05:00 AM,Monday,42.35388134,-71.0583145
drug charges,03/26/2012 07:30:00 AM,Monday,42.36164815,-71.0599865
persloc,03/26/2012 07:30:00 AM,Monday,42.25972163,-71.1231037
drug charges,03/26/2012 07:30:00 AM,Monday,42.3286598,-71.0856184
drug charges,03/26/2012 07:30:00 AM,Monday,42.3286598,-71.0856184
07rv,03/26/2012 07:40:00 AM,Monday,42.27096137,-71.1462395
val,03/26/2012 07:59:00 AM,Monday,42.38286134,-71.0393145
persloc,03/26/2012 08:00:00 AM,Monday,42.29553136,-71.0592845
persloc,03/26/2012 08:00:00 AM,Monday,42.28521636,-71.1488445
landlord,03/26/2012 08:00:00 AM,Monday,42.31121103,-71.0891511
drug charges,03/26/2012 08:00:00 AM,Monday,42.28486136,-71.0913245
drug charges,03/26/2012 08:25:00 AM,Monday,42.34986409,-71.1452973
mvacc,03/26/2012 08:40:00 AM,Monday,42.33264135,-71.0513695
val,03/26/2012 08:41:00 AM,Monday,42.35572135,-71.0589095
forgery,03/26/2012 08:42:00 AM,Monday,42.34338183,-71.086215
other larceny,03/26/2012 08:47:00 AM,Monday,42.30911635,-71.0828395
towed,03/26/2012 08:49:00 AM,Monday,42.33798135,-71.1532095
fraud,03/26/2012 09:00:00 AM,Monday,42.36371634,-71.0634945
other larceny,03/26/2012 09:00:00 AM,Monday,42.33677135,-71.0981045
drug charges,03/26/2012 09:00:00 AM,Monday,42.25642136,-71.1239495
invprop,03/26/2012 09:00:00 AM,Monday,42.33803135,-71.0764045
other larceny,03/26/2012 09:00:00 AM,Monday,42.35586683,-71.0599690
val,03/26/2012 09:06:00 AM,Monday,42.32943635,-71.0608495
mvacc,03/26/2012 09:12:00 AM,Monday,42.30856135,-71.0831195
fraud,03/26/2012 09:15:00 AM,Monday,42.33399593,-71.0763991
invper,03/26/2012 09:20:00 AM,Monday,42.33980135,-71.0524095
larceny from motor vehicle,03/26/2012 09:25:00 AM,Monday,42.27478636,-71.0945945
val,03/26/2012 09:30:00 AM,Monday,42.33517635,-71.0711345
propfound,03/26/2012 09:30:00 AM,Monday,42.29754136,-71.0597345
fire,03/26/2012 09:30:00 AM,Monday,42.35220011,-71.1392348
medassist,03/26/2012 09:30:00 AM,Monday,42.32731635,-71.0673195
drug charges,03/26/2012 09:30:00 AM,Monday,42.32854135,-71.0726095
other larceny,03/26/2012 09:45:00 AM,Monday,42.34246135,-71.0628095
vandalism,03/26/2012 09:54:00 AM,Monday,42.30417674,-71.059405
weapons charge,03/26/2012 09:54:00 AM,Monday,42.32744135,-71.0830695
simple assault,03/26/2012 10:00:00 AM,Monday,42.33109591,-71.0903889
simple assault,03/26/2012 10:15:00 AM,Monday,42.33019135,-71.0904595
invper,03/26/2012 10:15:00 AM,Monday,42.33950635,-71.0693895
fraud,03/26/2012 10:17:00 AM,Monday,42.35456135,-71.0757045
mvacc,03/26/2012 10:26:00 AM,Monday,42.33162135,-71.0530895
residential burglary,03/26/2012 10:30:00 AM,Monday,42.35318635,-71.0726645
medassist,03/26/2012 10:35:00 AM,Monday,42.31266412,-71.1073600
val,03/26/2012 10:42:00 AM,Monday,42.25162137,-71.1227495
invper,03/26/2012 10:55:00 AM,Monday,42.34242635,-71.0844595
other larceny,03/26/2012 10:59:00 AM,Monday,42.32532137,-71.100768
mvacc,03/26/2012 11:00:00 AM,Monday,42.35324634,-71.0610145
arrest,03/26/2012 11:05:00 AM,Monday,42.29262136,-71.0887595
invper,03/26/2012 11:08:00 AM,Monday,42.37748134,-71.0340995
invprop,03/26/2012 11:16:00 AM,Monday,42.30117561,-71.1091859
service,03/26/2012 11:17:00 AM,Monday,42.35230134,-71.0636745
drug charges,03/26/2012 11:20:00 AM,Monday,42.29592635,-71.0542095
simple assault,03/26/2012 11:25:00 AM,Monday,42.35164135,-71.0748545
val,03/26/2012 11:30:00 AM,Monday,42.29930136,-71.0557895
arrest,03/26/2012 11:45:00 AM,Monday,42.3286598,-71.0856184
residential burglary,03/26/2012 11:45:00 AM,Monday,42.29185136,-71.0543295
other larceny,03/26/2012 12:00:00 PM,Monday,42.35075635,-71.0748545
fraud,03/26/2012 12:00:00 PM,Monday,42.27498636,-71.1682245
fraud,03/26/2012 12:00:00 PM,Monday,42.37831622,-71.067092
simple assault,03/26/2012 12:00:00 PM,Monday,42.29048636,-71.0520645
fraud,03/26/2012 12:00:00 PM,Monday,42.27027264,-71.1653391
service,03/26/2012 12:00:00 PM,Monday,42.30582652,-71.1304956
service,03/26/2012 12:00:00 PM,Monday,42.28396136,-71.0819195
proplost,03/26/2012 12:00:00 PM,Monday,42.29684981,-71.0489528
vandalism,03/26/2012 12:00:00 PM,Monday,42.34130529,-71.054710
robbery,03/26/2012 12:00:00 PM,Monday,42.31425135,-71.0738345
simple assault,03/26/2012 12:00:00 PM,Monday,42.33019135,-71.0904595
sexreg,03/26/2012 12:00:00 PM,Monday,42.3286598,-71.0856184
other larceny,03/26/2012 12:00:00 PM,Monday,42.34603634,-71.0705045
invprop,03/26/2012 12:30:00 PM,Monday,42.29618713,-71.0548635
val,03/26/2012 12:32:00 PM,Monday,42.31133136,-71.0702295
other larceny,03/26/2012 12:35:00 PM,Monday,42.34865634,-71.0825695
medassist,03/26/2012 12:39:00 PM,Monday,42.34169,-71.1419618
aggravated assault,03/26/2012 12:43:00 PM,Monday,42.35000634,-71.0651345
vandalism,03/26/2012 12:45:00 PM,Monday,42.34130529,-71.054710
other larceny,03/26/2012 12:49:00 PM,Monday,42.34894635,-71.0848895
other larceny,03/26/2012 12:50:00 PM,Monday,42.30673135,-71.0820295
val,03/26/2012 12:50:00 PM,Monday,42.29848136,-71.0631545
